"","winner","type","pcandvote","candidate","candrace","candvote","pwhitevt","pblackvt","platinovt","pasianvt","totvote","state","population","vote50bl","vote50wh","vote50as","blwhdiv","blladiv","laasdiv","aswhdiv","numcand","blwhcand","lawhcand","aswhcand","laascand","biracial","whwhcand","blblcand","lalacand","biracialminonly","whcand","lacand","ascand","fips_pla","fips_cnty","cityname","populationinterp","pctunemplinterp","pctpovertyinterp","chng5pop","mayor_council","council_manager","nonpartisan","term_limits_council","staggered_council","mayoral_veto","novevenyr_concurrent","city","year","incumbent","primary","general","runoff","dempresp2_interp","fips_st","fips_plaS","fips_stS","fips_stpla","geo_id2S","geo_id2","H_citytract_NHW_i","H_citytract_multi_i","isolationwht_i","pctlocalgovworker","pctwhtpopinterp","pctblkpopinterp","pctasianpopinterp","pctlatinopopinterp","pop65ovinterp","pctcollegegradinterp","medincinterp","pctrentersinterp","diversityinterp","region","northeast","south","midwest","west","logpop","totalr","citywhiteideol_interp","citywhiteideol_interp2","whiteideology_fill2","latinowhdivide","blackwhdivide","blacklatinodivide","biggestsplit","whiteblhispdivid","biggestsplit_gr","year.f"
"1",1,"General",0.589999973773956,"Rimsza","white",NA,0.61,NA,0.593999981880188,NA,NA,"AZ",NA,0.170000001788139,0.109999999403954,0.170000001788139,0.280000001192093,0.263999968767166,0.263999968767166,0.280000001192093,3,0,0,0,0,0,1,0,0,0,1,0,0,55000,13,"Phoenix City",1287234.89999999,0.0282103400677443,0.153935100138188,168795.5,0,1,1,1,1,0,0,"Phoenix city",1999,1,0,1,0,0.465999996662138,4,"55000","4","455000","455000",455000,0.269818755984307,0.254716743528843,0.721583217382431,NA,0.574317353963856,0.0471841126680373,0.0194627587683499,0.326614917814734,103773.8,0.135371625423431,40015.3999999999,0.394856947660446,0.555602011084556,1,0,0,0,1,14.0680065155029,NA,4.77500009536743,4.77500009536743,4.77500009536743,0.0160000175237656,NA,NA,0.0160000175237656,NA,2,"1999"
"2",1,"General",0.720000028610229,"Gordon","white",68961,NA,NA,NA,NA,95970,"AZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,55000,13,"Phoenix City",1394587,0.0252195950597525,0.159908337891101,141111.203125,0,1,1,1,1,0,0,"Phoenix city",2003,0,0,1,0,NA,4,"55000","4","455000","455000",455000,0.270746466788379,0.249599638310346,0.69520229101181,NA,0.535079216415232,0.0506699572909963,0.0234352594072171,0.357443227009339,108436.818181818,0.141682333566926,43222.1818181819,0.399305936965075,0.579472157088193,1,0,0,0,1,14.1481084823608,NA,4.58333325386047,4.58333325386047,4.58333301544189,NA,NA,NA,NA,NA,NA,"2003"
"3",1,"General",0.769999980926514,"Gordon","white",73101,NA,NA,NA,NA,95001,"AZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,55000,13,"Phoenix City",1552259,0.0222288500517607,0.165881575644014,178023,0,1,1,1,1,0,0,"Phoenix city",2007,1,0,1,0,NA,4,"55000","4","455000","455000",455000,0.27019353075461,0.241862641139464,0.672653138637543,NA,0.50426143678752,0.0558173006231137,0.0281164172020825,0.379403821446678,113353.909090909,0.148463602770459,45909.0909090911,0.407243205742402,0.594224826856093,1,0,0,0,1,14.2552223205566,NA,4.00641012191772,4.00641012191772,4.00641012191772,NA,NA,NA,NA,NA,NA,"2007"
"4",1,"General",0.490000009536743,"Walkup","white",38364,0.51,0.33,0.379999995231628,0.32,77857,"AZ",NA,0.170000001788139,0.00999999977648258,0.180000007152557,0.180000007152557,0.0499999970197678,0.0599999949336052,0.189999997615814,2,0,0,0,0,0,1,0,0,0,1,0,0,77000,19,"Tucson City",506710,0.0243375623598703,0.172508452832699,36359.19921875,0,1,0,0,1,0,0,"Tucson city",2003,1,0,1,0,NA,4,"77000","4","477000","477000",477000,0.192313161763278,0.184854977510192,0.642913579940796,NA,0.524188551035794,0.0409968759525906,0.0251864751970226,0.373121830550106,55836.8181818181,0.144752329046076,32744.7272727273,0.468297443606637,0.581011566248807,1,0,0,0,1,13.1356945037842,NA,NA,NA,4.16666650772095,0.13000001013279,0.180000007152557,0.0499999970197678,0.180000007152557,0.155000001192093,1,"2003"
"5",1,"Primary No Run-off",0.518999993801117,"Bradley","black",165599,0.47,0.73,0.46000000834465,NA,NA,"CA",NA,0.230000004172325,0.0299999993294477,NA,0.259999990463257,0.269999980926514,NA,NA,2,1,0,0,0,1,0,0,0,0,0,0,0,44000,37,"Los Angeles City",3433543.2,0.0513283230364312,0.182355009019375,259274,1,0,1,0,1,1,0,"Los Angeles city",1989,1,0,1,0,0.554041758179665,6,"44000","6","644000","644000",644000,0.389554682374001,0.381961473822593,0.658385050296785,NA,0.385455873608588,0.13570605814457,0.0922091089189054,0.381365007162092,342624.7,0.141280749440193,29406,0.605046039819717,0.676561856269836,1,0,0,0,1,15.0491037368774,NA,NA,NA,3.52631568908691,0.00999999139457941,0.259999990463257,0.269999980926514,0.269999980926514,0.125,3,"1989"
"6",1,"Primary",0.330000013113022,"Riordan","white",144690,0.4945,0.0588,0.246900007128716,0.2188,NA,"CA",NA,0.441199988126755,0.00549999997019768,0.281199991703033,0.435699999332428,0.188100010156631,0.0281000062823296,0.275700002908707,5,0,0,1,0,1,0,0,0,0,1,0,0,44000,37,"Los Angeles City",3548228.8,0.0433131277561188,0.194342052936554,166540.40625,1,0,1,0,1,1,0,"Los Angeles city",1993,0,1,0,0,0.644999995827675,6,"44000","6","644000","644000",644000,0.378921857476234,0.369169476628303,0.63070439696312,NA,0.351005220413207,0.124965987354517,0.0961953036487102,0.414891141653062,344877.6,0.148340012133121,32653.6000000001,0.60845667719841,0.676966196298599,1,0,0,0,1,15.081958770752,NA,NA,NA,3.52631568908691,0.247599989175797,0.435699999332428,0.188100010156631,0.435699999332428,0.341650009155273,1,"1993"
"7",1,"General",0.540000021457672,"Riordan","white",302786,0.67,0.14,0.430000007152557,0.31,NA,"CA",NA,0.360000014305115,0.170000001788139,0.189999997615814,0.529999971389771,0.290000021457672,0.120000004768372,0.360000014305115,2,0,0,1,0,1,0,0,0,0,1,0,0,44000,37,"Los Angeles City",3548228.8,0.0433131277561188,0.194342052936554,166540.40625,1,0,1,0,1,1,0,"Los Angeles city",1993,0,0,1,0,0.644999995827675,6,"44000","6","644000","644000",644000,0.378921857476234,0.369169476628303,0.63070439696312,NA,0.351005220413207,0.124965987354517,0.0961953036487102,0.414891141653062,344877.6,0.148340012133121,32653.6000000001,0.60845667719841,0.676966196298599,1,0,0,0,1,15.081958770752,NA,NA,NA,3.52631568908691,0.239999994635582,0.529999971389771,0.290000021457672,0.529999971389771,0.384999990463257,1,"1993"
"8",1,"Primary No Run-off",0.610000014305115,"Riordan","white",250771,0.732,0.2021,0.64520001411438,0.6392,NA,"CA",NA,0.29789999127388,0.23199999332428,0.139200001955032,0.529900014400482,0.44310000538826,0.00600001402199268,0.092799998819828,2,0,0,0,0,0,1,0,0,0,1,0,0,44000,37,"Los Angeles City",3632003.2,0.0427785098552704,0.207176709175109,104718,1,0,1,1,1,1,0,"Los Angeles city",1997,1,0,1,0,0.660000026226044,6,"44000","6","644000","644000",644000,0.367140033841133,0.354856577515602,0.604193276166916,NA,0.319539046287534,0.115273446589709,0.0984940074384213,0.44380597472191,343430.4,0.154676158726215,34958.4000000001,0.611826890707016,0.674761229753494,1,0,0,0,1,15.1052951812744,NA,NA,NA,3.52631568908691,0.0867999866604805,0.529900014400482,0.44310000538826,0.529900014400482,0.308349996805191,1,"1997"
"9",1,"Primary",0.300000011920929,"Villaraigosa","latino",152031,0.2347,0.1237,0.626299977302551,0.23,593786,"CA",NA,0.376300007104874,0.265300005674362,0.270000010728836,0.111000001430511,0.502599954605103,0.396299988031387,0.00469999993219972,6,0,1,0,0,1,0,0,0,0,0,1,0,44000,37,"Los Angeles City",3743993,0.042243891954422,0.220011365413666,132933.40625,1,0,1,1,1,1,0,"Los Angeles",2001,0,1,0,0,NA,6,"44000","6","644000","644000",644000,0.356531194665215,0.340205525810069,0.581411155787381,NA,0.295335639606823,0.106667926365679,0.10150194439021,0.46692251346328,346882.545454545,0.163062152537433,37899.8181818184,0.614483811638572,0.672140565785495,1,0,0,0,1,15.1356630325317,NA,3.45588231086731,3.45588231086731,3.45588231086731,0.391599982976913,0.111000001430511,0.502599954605103,0.502599954605103,0.140299990773201,3,"2001"
"10",1,"General",0.535000026226044,"Hahn","white",304791,0.59,0.8,0.180000007152557,0.65,632200,"CA",NA,0.300000011920929,0.0900000035762787,0.150000005960464,0.209999993443489,0.620000004768372,0.469999998807907,0.0599999986588955,2,0,1,0,0,1,0,0,0,0,1,0,0,44000,37,"Los Angeles City",3743993,0.042243891954422,0.220011365413666,132933.40625,1,0,1,1,1,1,0,"Los Angeles",2001,1,0,1,0,NA,6,"44000","6","644000","644000",644000,0.356531194665215,0.340205525810069,0.581411155787381,NA,0.295335639606823,0.106667926365679,0.10150194439021,0.46692251346328,346882.545454545,0.163062152537433,37899.8181818184,0.614483811638572,0.672140565785495,1,0,0,0,1,15.1356630325317,NA,3.45588231086731,3.45588231086731,3.45588231086731,0.409999996423721,0.209999993443489,0.620000004768372,0.620000004768372,0.0999999940395355,3,"2001"
"11",1,"General",0.586000025272369,"Villaraigosa","latino",289116,NA,0.48,0.839999973773956,0.44,498729,"CA",NA,0.0199999995529652,0,0.0599999986588955,0.0199999995529652,0.359999984502792,0.399999976158142,0.0599999986588955,2,1,1,0,0,1,0,0,0,0,0,1,0,44000,37,"Los Angeles City",3827953,0.0417092740535734,0.232846021652223,133119,1,0,1,1,1,1,0,"Los Angeles",2005,0,0,1,0,NA,6,"44000","6","644000","644000",644000,0.349441308866848,0.324540016326038,0.569816036657854,NA,0.292920535260981,0.101323467763988,0.106637580828233,0.472644169222225,365032.727272727,0.177597688003019,42751.0909090913,0.615000854838978,0.668272809548811,1,0,0,0,1,15.1578407287598,NA,3.95833325386047,3.95833325386047,3.95833325386047,NA,NA,0.359999984502792,0.359999984502792,NA,3,"2005"
"12",1,"Primary",0.330000013113022,"Villaraigosa","latino",136242,0.27,0.15,0.639999985694885,0.19,420570,"CA",NA,0.349999994039536,0.230000004172325,0.310000002384186,0.119999997317791,0.489999979734421,0.449999988079071,0.0799999982118607,5,1,1,0,0,1,0,0,0,0,0,1,0,44000,37,"Los Angeles City",3827953,0.0417092740535734,0.232846021652223,133119,1,0,1,1,1,1,0,"Los Angeles",2005,0,1,0,0,NA,6,"44000","6","644000","644000",644000,0.349441308866848,0.324540016326038,0.569816036657854,NA,0.292920535260981,0.101323467763988,0.106637580828233,0.472644169222225,365032.727272727,0.177597688003019,42751.0909090913,0.615000854838978,0.668272809548811,1,0,0,0,1,15.1578407287598,NA,3.95833325386047,3.95833325386047,3.95833325386047,0.369999974966049,0.119999997317791,0.489999979734421,0.489999979734421,0.124999992549419,3,"2005"
"13",1,"General",0.556500017642975,"Villaraigosa","latino",152613,NA,NA,NA,NA,309048,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,44000,NA,"Los Angeles City",3766596.72727273,NA,NA,NA,1,0,1,1,1,1,0,"Los Angeles",2009,1,0,1,0,NA,6,"44000","6","644000","644000",644000,0.34235142306848,0.308874506842007,0.558220917528327,NA,0.290505430915139,0.0959790091622961,0.111773217266256,0.478365824981169,383182.909090908,0.192133223468606,47602.3636363638,0.615517898039384,0.664405053312128,1,0,0,0,1,15.1416826248169,NA,NA,NA,3.20000004768372,NA,NA,NA,NA,NA,NA,"2009"
"14",1,"primary",0.381999999284744,"Navarro","latino",91386,NA,NA,NA,NA,428051,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,66000,73,"San Diego City",1133107.4,0.0310012079775333,0.130772805213928,93061.703125,0,1,1,1,1,1,0,"San Diego city",1992,0,1,0,0,0.509999990463257,6,"66000","6","666000","666000",666000,0.270934474468231,0.258405447006226,0.713459157943726,NA,0.569212698936465,0.0870765119791028,0.118299505114556,0.21185302734375,114140.8,0.193457153439522,36095.3999999999,0.51452739238739,0.607142794132232,1,0,0,0,1,13.9404745101929,NA,NA,NA,4.09999990463257,NA,NA,NA,NA,NA,NA,"1992"
"15",1,"general",0.519999980926514,"Golding","white",222603,NA,NA,NA,NA,428051,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,66000,73,"San Diego City",1133107.4,0.0310012079775333,0.130772805213928,93061.703125,0,1,1,1,1,1,0,"San Diego city",1992,0,0,1,0,0.509999990463257,6,"66000","6","666000","666000",666000,0.270934474468231,0.258405447006226,0.713459157943726,NA,0.569212698936465,0.0870765119791028,0.118299505114556,0.21185302734375,114140.8,0.193457153439522,36095.3999999999,0.51452739238739,0.607142794132232,1,0,0,0,1,13.9404745101929,NA,NA,NA,4.09999990463257,NA,NA,NA,NA,NA,NA,"1992"
"16",1,"Primary No Run-off",0.782999992370605,"Golding","white",157385,NA,NA,NA,NA,201002,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,66000,73,"San Diego City",1178224.2,0.0303607292473316,0.135901081562042,56396,0,1,1,1,1,1,1,"San Diego city",1996,1,0,1,0,0.490000009536743,6,"66000","6","666000","666000",666000,0.273503398895264,0.262268126010895,0.691144061088561,NA,0.530980420112613,0.0810645878314968,0.128777924180032,0.232846558094025,116592.4,0.208220383524894,40914.2000000002,0.509555792808532,0.636676514148711,1,0,0,0,1,13.9795188903809,NA,NA,NA,4.09999990463257,NA,NA,NA,NA,NA,NA,"1996"
"17",1,"General",0.519999980926514,"Murphy","white",203048,0.56,0.03,0.129999995231628,0.29,393159,"CA",1223400,0.469999998807907,0.0599999986588955,0.209999993443489,0.529999971389771,0.0999999940395355,0.160000011324883,0.270000010728836,2,0,0,0,0,0,1,0,0,0,1,0,0,66000,73,"San Diego City",1223341,0.0297202505171299,0.141029357910156,56396,0,1,1,1,1,1,1,"San Diego city",2000,0,0,1,0,0.479999989271164,6,"66000","6","666000","666000",666000,0.276072323322296,0.266130805015564,0.668828964233398,0.0322837196290493,0.492748141288757,0.0750526636838913,0.139256343245506,0.253840088844299,119044,0.222983613610268,45733,0.504584193229675,0.666210234165192,1,0,0,0,1,14.0170965194702,11,4.27272748947144,4.27272748947144,4.27272748947144,0.430000007152557,0.529999971389771,0.0999999940395355,0.529999971389771,0.479999989271164,1,"2000"
"18",1,"Primary",0.400000005960464,"Murphy","white",100086,0.39,0.43,0.370000004768372,0.45,248686,"CA",NA,0.0700000002980232,0.109999999403954,0.0500000007450581,0.0399999991059303,0.0599999949336052,0.0799999982118607,0.0599999986588955,4,0,0,0,0,0,1,0,0,0,1,0,0,66000,73,"San Diego City",1265692,0.0290797717869282,0.146157634258271,53630.19921875,0,1,1,1,1,1,1,"San Diego",2004,1,1,0,0,NA,6,"66000","6","666000","666000",666000,0.263574502684853,0.252406445416537,0.649649533358486,NA,0.479950287125328,0.0716396583752199,0.146896282380277,0.263934417204424,126177.454545455,0.239407592199065,52280.6363636362,0.505945736711675,0.671271860599518,1,0,0,0,1,14.0511293411255,1,4,4.41666662693024,4.41666650772095,0.0199999958276749,0.0399999991059303,0.0599999949336052,0.0599999949336052,0.0100000025704503,3,"2004"
"19",1,"General",0.344999998807907,"Murphy","white",157959,0.26,0.42,0.330000013113022,0.44,457506,"CA",NA,0.0799999982118607,0.239999994635582,0.0599999986588955,0.159999996423721,0.0899999886751175,0.109999984502792,0.180000007152557,3,0,0,0,0,0,1,0,0,0,1,0,0,66000,73,"San Diego City",1265692,0.0290797717869282,0.146157634258271,53630.19921875,0,1,1,1,1,1,1,"San Diego",2004,1,0,1,0,NA,6,"66000","6","666000","666000",666000,0.263574502684853,0.252406445416537,0.649649533358486,NA,0.479950287125328,0.0716396583752199,0.146896282380277,0.263934417204424,126177.454545455,0.239407592199065,52280.6363636362,0.505945736711675,0.671271860599518,1,0,0,0,1,14.0511293411255,1,4,4.41666662693024,4.41666650772095,0.0700000151991844,0.159999996423721,0.0899999886751175,0.159999996423721,0.115000009536743,1,"2004"
"20",1,"Special",0.53600001335144,"Sanders","white",176893,NA,NA,NA,NA,330030,"CA",NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,1,0,0,0,1,0,0,66000,73,"San Diego City",1258961,0.0289196521043778,0.1474397033453,35620,0,1,1,1,1,1,1,"San Diego",2005,0,0,0,0,NA,6,"66000","6","666000","666000",666000,0.260450047525493,0.24897535551678,0.644854675639758,NA,0.47675082358447,0.0707864070480519,0.14880626716397,0.266457999294455,127960.818181818,0.243513586846264,53917.5454545454,0.506286122582175,0.672537267208099,1,0,0,0,1,14.0457973480225,NA,3.91666662693024,4.12499994039536,4.125,NA,NA,NA,NA,NA,NA,"2005"
"21",1,"Special",0.430000007152557,"Frye","white",114113,0.42,0.66,0.509999990463257,0.42,266227,"CA",NA,0.159999996423721,0.0799999982118607,0.0799999982118607,0.239999994635582,0.150000005960464,0.0899999886751175,0,3,0,0,0,0,0,1,0,0,0,1,0,0,66000,73,"San Diego City",1258961,0.0289196521043778,0.1474397033453,35620,0,1,1,1,1,1,1,"San Diego",2005,0,0,0,0,NA,6,"66000","6","666000","666000",666000,0.260450047525493,0.24897535551678,0.644854675639758,NA,0.47675082358447,0.0707864070480519,0.14880626716397,0.266457999294455,127960.818181818,0.243513586846264,53917.5454545454,0.506286122582175,0.672537267208099,1,0,0,0,1,14.0457973480225,NA,3.91666662693024,4.12499994039536,4.125,0.0899999886751175,0.239999994635582,0.150000005960464,0.239999994635582,0.16499999165535,1,"2005"
"22",1,"Primary",0.540000021457672,"Sanders","white",116527,NA,NA,NA,NA,215499,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,66000,NA,"San Diego City",1276501.72727273,NA,NA,NA,1,0,1,1,1,1,1,"San Diego",2008,1,1,0,0,NA,6,"66000","6","666000","666000",666000,0.25107668204741,0.23868208581751,0.630470102483574,NA,0.467152432961898,0.0682266530665485,0.154536221515048,0.274028745564548,133310.909090909,0.255831570787862,58828.2727272725,0.507307280193676,0.676333487033844,1,0,0,0,1,14.0596342086792,5,3.40000009536743,3.40000009536743,3.40000009536743,NA,NA,NA,NA,NA,NA,"2008"
"23",1,"Runoff",0.519999980926514,"Jordan","white",98491,0.4886,0.3778,0.412400007247925,0.6292,NA,"CA",NA,0.12219999730587,0.011400000192225,0.129199996590614,0.110799998044968,0.0346000082790852,0.21679998934269,0.140599995851517,2,0,0,0,0,0,1,0,0,0,1,0,0,67000,75,"San Francisco City",729236.399999999,0.0347953064367177,0.123055743426084,23271.400390625,1,0,1,1,1,1,0,"San Francisco city",1991,0,0,1,1,0.783941760659218,6,"67000","6","667000","667000",667000,0.155736668407917,0.232455015182495,0.570041435956955,NA,0.464959183335305,0.103097908198833,0.289056187868118,0.134245277941227,104408.7,0.268012225627899,35594.6999999993,0.654266476631165,0.671202683448792,1,0,0,0,1,13.4997529983521,NA,NA,NA,3.33333325386047,0.0761999934911728,0.110799998044968,0.0346000082790852,0.110799998044968,0.0934999957680702,1,"1991"
"24",1,"Primary",0.317999988794327,"Jordan","white",59928,0.2651,0.0833,0.197500005364418,0.2317,NA,"CA",NA,0.416700005531311,0.234899997711182,0.268299996852875,0.181799992918968,0.114200003445148,0.0341999940574169,0.0333999991416931,5,0,0,0,0,0,1,0,0,0,1,0,0,67000,75,"San Francisco City",729236.399999999,0.0347953064367177,0.123055743426084,23271.400390625,1,0,1,1,1,1,0,"San Francisco city",1991,0,1,0,0,0.783941760659218,6,"67000","6","667000","667000",667000,0.155736668407917,0.232455015182495,0.570041435956955,NA,0.464959183335305,0.103097908198833,0.289056187868118,0.134245277941227,104408.7,0.268012225627899,35594.6999999993,0.654266476631165,0.671202683448792,1,0,0,0,1,13.4997529983521,NA,NA,NA,3.33333325386047,0.0675999969244003,0.181799992918968,0.114200003445148,0.181799992918968,0.124699994921684,1,"1991"
"25",1,"Runoff",0.569999992847443,"Brown","black",109932,NA,0.88,NA,0.45,193913,"CA",NA,0.379999995231628,0,0.0500000007450581,0.379999995231628,0.379999995231628,0.0500000007450581,0.0500000007450581,2,1,0,0,0,1,0,0,0,0,0,0,0,67000,75,"San Francisco City",750346,0.0311231380328536,0.117907997220755,26387,1,0,1,1,1,1,0,"San Francisco city",1995,0,0,1,1,0.814999997615814,6,"67000","6","667000","667000",667000,0.160998679697514,0.226405322551727,0.565873950719833,NA,0.452220275998116,0.0903604850172997,0.299044758081436,0.137273497879505,100991.5,0.302239954471588,44317.5,0.652478098869324,0.677694916725159,1,0,0,0,1,13.5282897949219,NA,NA,NA,3.33333325386047,NA,NA,NA,NA,NA,NA,"1995"
"26",1,"Primary",0.336600005626678,"Brown","black",72955,NA,NA,NA,0.3,216735,"CA",NA,NA,NA,0.200000002980232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,67000,75,"San Francisco City",750346,0.0311231380328536,0.117907997220755,26387,1,0,1,1,1,1,0,"San Francisco city",1995,0,1,0,0,0.814999997615814,6,"67000","6","667000","667000",667000,0.160998679697514,0.226405322551727,0.565873950719833,NA,0.452220275998116,0.0903604850172997,0.299044758081436,0.137273497879505,100991.5,0.302239954471588,44317.5,0.652478098869324,0.677694916725159,1,0,0,0,1,13.5282897949219,NA,NA,NA,3.33333325386047,NA,NA,NA,NA,NA,NA,"1995"
"27",1,"Runoff",0.600000023841858,"Brown","black",126673,0.48,0.92,NA,0.66,NA,"CA",NA,0.419999986886978,0.0199999995529652,0.159999996423721,0.439999997615814,0.419999986886978,0.159999996423721,0.180000007152557,2,1,0,0,0,1,0,0,0,0,0,0,0,67000,75,"San Francisco City",771455.6,0.0274509696289897,0.112760251015425,26387,1,0,1,1,1,1,0,"San Francisco city",1999,1,0,1,1,0.819999992847443,6,"67000","6","667000","667000",667000,0.16626069098711,0.220355629920959,0.561706465482712,NA,0.439481368660927,0.0776230618357658,0.309033328294753,0.140301717817783,97574.3,0.336467683315277,53040.2999999998,0.650689721107483,0.684187150001526,1,0,0,0,1,13.5560340881348,NA,3.23809516429901,3.23809516429901,3.2380952835083,NA,0.439999997615814,NA,0.439999997615814,NA,1,"1999"
"28",1,"primary",0.386999994516373,"Brown","black",75732,NA,NA,NA,NA,203674,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,67000,75,"San Francisco City",771455.6,0.0274509696289897,0.112760251015425,26387,1,0,1,1,1,1,0,"San Francisco city",1999,1,1,0,0,0.819999992847443,6,"67000","6","667000","667000",667000,0.16626069098711,0.220355629920959,0.561706465482712,NA,0.439481368660927,0.0776230618357658,0.309033328294753,0.140301717817783,97574.3,0.336467683315277,53040.2999999998,0.650689721107483,0.684187150001526,1,0,0,0,1,13.5560340881348,NA,3.23809516429901,3.23809516429901,3.2380952835083,NA,NA,NA,NA,NA,NA,"1999"
"29",1,"Primary",0.419999986886978,"Newsom","white",87196,NA,NA,NA,NA,209723,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,67000,75,"San Francisco City",759056,0.0237788012251257,0.107612504810095,-7122.2001953125,1,0,1,1,1,1,0,"San Francisco city",2003,0,1,0,0,NA,6,"67000","6","667000","667000",667000,0.165055376562205,0.207450341094623,0.553061571988192,NA,0.431734236803922,0.0703183788467538,0.318476270545612,0.143268831751563,100144.636363636,0.359084454449741,60055.3636363638,0.644474804401398,0.685154107483951,1,0,0,0,1,13.539831161499,NA,3.62500005960464,3.62500005960464,3.625,NA,NA,NA,NA,NA,NA,"2003"
"30",1,"Runoff",0.529999971389771,"Newsom","white",133546,0.45,0.53,0.389999985694885,0.53,253872,"CA",NA,0.0299999993294477,0.0500000007450581,0.0299999993294477,0.0799999982118607,0.140000015497208,0.140000015497208,0.0799999982118607,2,0,1,0,0,1,0,0,0,0,1,0,0,67000,75,"San Francisco City",759056,0.0237788012251257,0.107612504810095,-7122.2001953125,1,0,1,1,1,1,0,"San Francisco city",2003,0,0,1,1,NA,6,"67000","6","667000","667000",667000,0.165055376562205,0.207450341094623,0.553061571988192,NA,0.431734236803922,0.0703183788467538,0.318476270545612,0.143268831751563,100144.636363636,0.359084454449741,60055.3636363638,0.644474804401398,0.685154107483951,1,0,0,0,1,13.539831161499,NA,3.62500005960464,3.62500005960464,3.625,0.0600000135600567,0.0799999982118607,0.140000015497208,0.140000015497208,0.00999999325722456,3,"2003"
"31",1,"General",0.736599981784821,"Newsom","white",105596,NA,NA,NA,NA,149465,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,67000,75,"San Francisco City",764976,0.0201066328212616,0.102464758604766,-3180,1,0,1,1,1,1,0,"San Francisco city",2007,1,0,1,0,NA,6,"67000","6","667000","667000",667000,0.161694286899133,0.192259853536433,0.54292420907454,NA,0.425651030106978,0.0648246092552491,0.327737336808985,0.146215577017177,104710.818181818,0.377830906347796,66501.1818181821,0.636784374713898,0.684279306368394,1,0,0,0,1,13.5475997924805,NA,2.25,NA,3.5,NA,NA,NA,NA,NA,NA,"2007"
"32",1,"general",0.503897666931152,"Hammer","white",89399,NA,NA,NA,NA,177415,"CA",782248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,68000,85,"San Jose City",782225,0,0.0916309282183647,76391.5,0,1,1,1,1,0,0,"San Jose city",1990,0,0,1,0,0.575975984334946,6,"68000","6","668000","668000",668000,0.192618474364281,0.173965409398079,0.625224649906158,0.0352635122835636,0.498277336359024,0.0445626266300678,0.189829006791115,0.260809868574142,55560,0.157220751047134,46206,0.387190371751785,0.645634531974792,1,0,0,0,1,13.5698976516724,NA,NA,NA,4.33333349227905,NA,NA,NA,NA,NA,NA,"1990"
"33",1,"primary",0.330471068620682,"Fiscalini","white",39833,NA,NA,NA,NA,120534,"CA",782248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,68000,85,"San Jose City",782225,0,0.0916309282183647,76391.5,0,1,1,1,1,0,0,"San Jose city",1990,0,1,0,0,0.575975984334946,6,"68000","6","668000","668000",668000,0.192618474364281,0.173965409398079,0.625224649906158,0.0352635122835636,0.498277336359024,0.0445626266300678,0.189829006791115,0.260809868574142,55560,0.157220751047134,46206,0.387190371751785,0.645634531974792,1,0,0,0,1,13.5698976516724,NA,NA,NA,4.33333349227905,NA,NA,NA,NA,NA,NA,"1990"
"34",1,"Primary no run-off",0.57789146900177,"Hammer","white",57725,NA,NA,NA,NA,99889,"CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,68000,85,"San Jose City",826890.599999998,0.00874918475747055,0.0898343399167061,59943.8984375,0,1,1,1,1,0,0,"San Jose city",1994,1,0,1,0,0.634999990463257,6,"68000","6","668000","668000",668000,0.196595105528832,0.180766966938972,0.586020243167876,NA,0.442192238569259,0.039503366500139,0.221472284197807,0.277265125513077,61731.6000000001,0.174933958053588,55820.7999999998,0.385115247964859,0.669676637649536,1,0,0,0,1,13.6254272460938,NA,NA,NA,4.33333349227905,NA,NA,NA,NA,NA,NA,"1994"
